13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,17 STOREYS & UP,CC,"105,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,17 STOREYS & UP,RC,"100,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,17 STOREYS & UP,PS,"65,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,8 - 16 STOREYS,CC,"100,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,8 - 16 STOREYS,RC,"95,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,8 - 16 STOREYS,PS,"60,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,1 - 7 STOREYS,CC,"95,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,1 - 7 STOREYS,RC,"90,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,1 - 7 STOREYS,PS,"60,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,SOCIALIZED / LOW-COST,CC,"85,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,SOCIALIZED / LOW-COST,RC,"80,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK PARDO,ALL LOTS,SOCIALIZED / LOW-COST,PS,"50,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,AGUILA ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,AGUILA ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,ALIMOKON ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,ALIMOKON ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,ALUMNOS STREET,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,ALUMNOS STREET,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,AVOCADO ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,AVOCADO ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,BACLAY ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,BACLAY ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,BALUD ST.,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,BALUD ST.,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,BAYABAS ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,BAYABAS ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,BONTORES ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,BONTORES ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,COL. CABREROS ST.,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,COL. CABREROS ST.,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,CAIMITO ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,CAIMITO ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,N. BACALSO AVE. (CEBU SOUTH ROAD),CR,"40,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,N. BACALSO AVE. (CEBU SOUTH ROAD),RR,"35,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,COL. TABADA ST,CR,"22,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,COL. TABADA ST,RR,"19,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,COLVETA ROAD,RR,"19,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,DAPDAP ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,DAPDAP ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,DIZON ST.,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,DIZON ST.,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,DUKMO STREET,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,E SABELLANO ST,CR,"21,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,E SABELLANO ST,RR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,E SABELLANO ST,CR,"21,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,E SABELLANO ST,RR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,E SABELLANO ST,CR,"21,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,E SABELLANO ST,RR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,E. SABELLANO STREET - INTERIOR,RR,"12,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,EUCALYPTUS ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,EUCALYPTUS ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,F. LLAMAS ST,CR,"42,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,F. LLAMAS ST,RR,"35,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,G.ELORDE ST (GANCIANG),CR,"24,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,G.ELORDE ST (GANCIANG),RR,"20,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,"G. ELORDE, GABRIEL FLASH ST.",RR,"18,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,GRANADA ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,GRANADA ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,GSIS COMPOUND,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,GSIS COMPOUND,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,GUINABSAN,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,GUINABSAN,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,HOLGANZA ROAD,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,IPIL ST.,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,IPIL ST.,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,JANSSEN ROAD,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,JUMALON ST.,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,KALAW ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,KUSI ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,LAGUNA ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,LAPAY ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,LEMON ST,CR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,LEMON ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,MACOPA ST.,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,MANCAO MILLING ROAD,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,MAYA ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,N. BACALSO AVE.,CR,"40,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,N. BACALSO AVE.,CR,"40,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,NANGKA ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,OLIVA ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,PANAGHI-USA ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,PATI ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,PERECO ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,PUNAY ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,RAMA COMPOUND,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,L. GABUYA ST (RIZAL AVENUE EXTENSION/OLD PHIL RAILWAY/TAGUNOL ROAD),CR,"22,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,L. GABUYA ST (RIZAL AVENUE EXTENSION/OLD PHIL RAILWAY/TAGUNOL ROAD),RR,"19,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,SALING ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,SAN ANTONIO ROAD,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,SILOY ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,TABARES ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,TAMSI ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,TUKMO ST,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,UBOS PUSO ROAD,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,VILLA SAN ANTONIO,RR,"13,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,VILLA SAN ANTONIO,RR,"12,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,VILLA SAN ANTONIO,RR,"9,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,FRIENDSHIP VILLAGE,RR,"15,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,VILLARICA SUBD.,RR,"17,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,(Formerly All Other Existing Subdivisions),RR,"11,500.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,(Formerly New Subdivisions),RR,"8,920.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,17 STOREYS & UP,CC,"105,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,17 STOREYS & UP,RC,"100,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,17 STOREYS & UP,PS,"65,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,8 - 16 STOREYS,CC,"100,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,8 - 16 STOREYS,RC,"95,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,8 - 16 STOREYS,PS,"60,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,1 - 7 STOREYS,CC,"95,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,1 - 7 STOREYS,RC,"90,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,1 - 7 STOREYS,PS,"60,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,SOCIALIZED / LOW-COST,CC,"85,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,SOCIALIZED / LOW-COST,RC,"80,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BASAK SAN NICOLAS,ALL LOTS,SOCIALIZED / LOW-COST,PS,"50,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,BONBON PROPER,RR,"5,800.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,ALL AREAS ALONG THE ROAD -,CR,"6,050.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,(Formerly Suburban Areas With Road),RR,"3,430.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,(Formerly Suburban Areas With Road),A50,"1,750.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,ALL INTERIOR AREAS -,RR,"2,370.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,(Formerly Suburban Areas Without Road),A50,"1,250.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,ALL SUBDIVISIONS -,RR,"10,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,(Formerly All New Subdivision),RR,"5,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,17 STOREYS & UP,CC,"105,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,17 STOREYS & UP,RC,"100,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,17 STOREYS & UP,PS,"65,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,8 - 16 STOREYS,CC,"100,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,8 - 16 STOREYS,RC,"95,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,8 - 16 STOREYS,PS,"60,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,1 - 7 STOREYS,CC,"95,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,1 - 7 STOREYS,RC,"90,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,1 - 7 STOREYS,PS,"60,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,SOCIALIZED / LOW-COST,CC,"85,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,SOCIALIZED / LOW-COST,RC,"80,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BONBON,ALL LOTS,SOCIALIZED / LOW-COST,PS,"50,000.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,ANAHAW,RR,"4,210.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,BUHISAN PROPER,RR,"4,210.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,CAMPARVILLE,RR,"8,868.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,CAMPARVILLE,RR,"6,580.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,CAMPARVILLE,RR,"5,632.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,CCF,RR,"7,920.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,DAM,A50,"1,560.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,DAM,A50,"1,560.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,DON BOSCO PROPER,RR,"11,600.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,DULHUGAN,RR,"3,680.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,FR. BOSCH ST.,RR,"11,600.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,JERUSALEM,RR,"3,680.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,KADASIG PHASE IV,RR,"3,680.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,KADASIG PHASE V,RR,"3,680.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,LANGUB,RR,"4,210.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,LOWER NAZARETH,RR,"5,158.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,LOWER PUTI,RR,"5,158.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,OLIVO,RR,"3,680.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,PANPANAN,RR,"4,210.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,POSO,RR,"5,102.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,PUSO-AN,RR,"3,680.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,ROAD TO BUHISAN,RR,"5,158.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,ROAD TO BUHISAN,RR,"5,158.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,SANDAYONG,RR,"4,210.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,TAYTAYAN,RR,"4,210.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,TUBOD,RR,"5,158.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,UKBAN,RR,"4,042.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,UPPER NAZARETH,RR,"5,158.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,UPPER PUTI,RR,"4,042.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,(Formerly All Other Areas),RR,"3,680.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,(Formerly All Other Areas),RR,"2,620.00"
13-CEBU (Cebu City),CEBU,CEBU CITY,BUHISAN,ALL LOTS,(Formerly All Other Areas),A50,"1,058.00"
